itemNumber	string	score
52494	bevochtigbaarheid	1
52495	diffusivity	1
52496	diffusion resistance	1
52497	diffusiecoëfficiënt	1
52498	diffusieweerstand	1
52499	arboriculture	1
52500	overexploitation	1
52501	boomteelt	1
52502	overexploitatie	1
52503	bakery industry	1
52504	brood- en bakkerijproductenindustrie	1
52505	grasveld	1
52506	microwave treatment	1
52507	glucose syrups	1
52508	glucan 1,4-alpha-glucosidase	1
52509	microgolfbehandeling	1
52510	glucosesiropen	1
52511	glucaan 1,4-alfa-glucosidase	1
52512	mountain areas	1
52513	bruikbaar land	1
52514	berggebieden	1
52515	landslides	1
52516	herverdeling	1
52517	barley yellow dwarf virus	1
52518	gerstevergelingsvirus	1
52519	domestic gardens	1
52520	geneesmiddelmetabolisme	1
52521	market prices	1
52522	plaatselijke planning	1
52523	marktprijzen	1
52524	bovine spongiform encephalopathy	1
52525	bovine spongiforme encefalopatie	1
52526	accessory chromosomes	1
52527	geslachtschromosomen	1
52528	accessorische chromosomen	1
52529	rural industry	1
52530	plattelandsindustrie	1
52531	sexual maturity	1
52532	geslachtsrijpheid	1
52533	caecum	1
52534	blindedarm	1
52535	pituitary-gonadal axis	1
52536	hypofyse-gonade-as	1
52537	technicians	1
52538	technici	1
52539	root shoot ratio	1
52540	wortel spruit ratio	1
52541	protoplast culture	1
52542	protoplastenkweek	1
52543	eroded soils	1
52544	geërodeerde bodems	1
52545	grass strips	1
52546	grasbanen	1
52547	ploidy	1
52548	chromosome transmission	1
52549	ploïdie	1
52550	chromosoomtransmissie	1
52551	comoros	1
52552	seychelles	1
52553	comoren	1
52554	chianina	1
52555	borers	1
52556	boormachines	1
52557	paratuberculosis	1
52558	beef herds	1
52559	paratuberculose	1
52560	rundveestapel	1
52561	globulinen	1
52562	solutions	1
52563	oplossingen	1
52564	riboflavin deficiency	1
52565	riboflavinetekort	1
52566	liquid milk	1
52567	consumptiemelk	1
52568	ripening stage	1
52569	rijpingsfase	1
52570	chilling injury	1
52571	koudebeschadiging	1
52572	faeces collection	1
52573	consistentie	1
52574	uitwerpselen verzamelen	1
52575	vismest	1
52576	low input agriculture	1
52577	low input landbouw	1
52578	solanum sisymbriifolium	1
52579	root systems	1
52580	wortelsystemen	1
52581	varietal susceptibility	1
52582	gevoeligheid van variëteiten	1
52583	draagkracht	1
52584	scanning electron microscopy	1
52585	rasterelektronenmicroscopie	1
52586	land parcelling	1
52587	plot size	1
52588	verkaveling	1
52589	proefveldgrootte	1
52590	fibre quality	1
52591	vezelkwaliteit	1
52592	functionele voedingsmiddelen	1
52593	podzolization	1
52594	podzols	1
52595	podzolisatie	1
52596	podzolen	1
52597	termijnhandel	1
52598	socioeconomic organization	1
52599	sociaal-economische organisatie	1
52600	mechanical influences	1
52601	mechanische invloeden	1
52602	stall climate	1
52603	stalklimaat	1
52604	pig manure	1
52605	parelgierst	1
52606	airtight storage	1
52607	luchtdichte opslag	1
52608	galactosidases	1
52609	wellness	1
52610	welstand	1
52611	neosporosis	1
52612	neosporose	1
52613	abortus	1
52614	bacterial products	1
52615	bacteriële producten	1
52616	tarragon	1
52617	herbs	1
52618	energy cost of production	1
52619	air drying	1
52620	energieproductiekosten	1
52621	luchtdroging	1
52622	bovine leukemia virus	1
52623	runderleukemievirus	1
52624	saponins	1
52625	saponinen	1
52626	nectar plants	1
52627	nectarplanten	1
52628	cooling systems	1
52629	koelsystemen	1
52630	far red light	1
52631	verrood licht	1
52632	nutrient content	1
52633	vleeskuikenouderdieren	1
52634	voedingsstoffengehalte	1
52635	phytase	1
52636	fytase	1
52637	thiofeen	1
52638	sediment yield	1
52639	sedimentaanbod	1
52640	polyphenols	1
52641	polyfenolen	1
52642	irrigated sites	1
52643	outcrossing	1
52644	uitkruisen	1
52645	analysis of covariance	1
52646	tourist expenditure	1
52647	cultural tourism	1
52648	covariantie-analyse	1
52649	besteding van toerist	1
52650	cultureel toerisme	1
52651	zweren	1
52652	supplementary income	1
52653	neveninkomsten	1
52654	spirodela polyrhiza	1
52655	controlled burning	1
52656	gecontroleerd branden	1
52657	social accounting	1
52658	sociale boekhouding	1
52659	albumins	1
52660	aggregate density	1
52661	albuminen	1
52662	aggregaatdichtheid	1
52663	decline	1
52664	achteruitgang (decline)	1
52665	monoterpenoids	1
52666	monoterpenoïden	1
52667	pentosyltransferases	1
52668	phosphorylase	1
52669	pentosyltransferasen	1
52670	fosforylase	1
52671	public utilities	1
52672	public investment	1
52673	openbare voorzieningen	1
52674	overheidsinvestering	1
52675	veterinary microbiology	1
52676	veterinaire microbiologie	1
52677	cold stress	1
52678	koudestress	1
52679	free amino acids	1
52680	vrije aminozuren	1
52681	visitor interpretation	1
52682	vertolking voor bezoekers	1
52683	tracer techniques	1
52684	schol	1
52685	tracer technieken	1
52686	meetapparatuur	1
52687	bovenlagen	1
52688	wind resistance	1
52689	windresistentie	1
52690	acetolactate synthase	1
52691	lethal dose	1
52692	acetolactaat synthase	1
52693	letale dosis	1
52694	nefrotoxiciteit	1
52695	national planning	1
52696	information centres	1
52697	nationale planning	1
52698	informatiecentra	1
52699	beekeeping	1
52700	urban parks	1
52701	stadsparken	1
52702	natuurwetenschappelijk onderwijs	1
52703	organic anions	1
52704	organische anionen	1
52705	giant cells	1
52706	reuzencellen	1
52707	slachtoffers	1
52708	phaeohyphomycosis	1
52709	medical mycology	1
52710	phaeohyphomycose	1
52711	medische mycologie	1
52712	temperate grasslands	1
52713	graslanden, gematigde streken	1
52714	imperfect competition	1
52715	onvolledige mededinging	1
52716	mytilidae	1
52717	vulkanische gronden	1
52718	zinc fertilizers	1
52719	zinkmeststoffen	1
52720	palm oil mill effluent	1
52721	oils and fats industry	1
52722	palmoliefabrieksafvalwater	1
52723	oliën- en vettenindustrie	1
52724	catch crops	1
52725	rooting depth	1
52726	ondergewassen	1
52727	bewortelingsdiepte	1
52728	agrosilvicultural systems	1
52729	agrosilviculturele systemen	1
52730	celtis	1
52731	conversion to organic farming	1
52732	conversie naar ecologische landbouw	1
52733	pepper	1
52734	contractlandbouw	1
52735	peper	1
52736	potential energy	1
52737	potentiële energie	1
52738	interferentie	1
52739	textile workers	1
52740	free trade	1
52741	trade agreements	1
52742	clothing construction	1
52743	textielarbeiders	1
52744	vrijhandel	1
52745	handelsakkoorden	1
52746	kleding maken	1
52747	animal wastes	1
52748	heterotrophic microorganisms	1
52749	intensive husbandry	1
52750	dierlijk afval	1
52751	heterotrofe micro-organismen	1
52752	intensieve dierhouderij	1
52753	verantwoordelijkheid	1
52754	factory effluents	1
52755	fabrieksafvalwater	1
52756	rural youth	1
52757	plattelandsjongeren	1
52758	maag	1
52759	beef breeds	1
52760	litter performance	1
52761	vleesveerassen	1
52762	worpresultaten	1
52763	farm inputs	1
52764	input van landbouwbedrijf	1
52765	trade negotiations	1
52766	veilingen	1
52767	handelsonderhandelingen	1
52768	landbouwbijproducten	1
52769	viral regulatory proteins	1
52770	virale regulatoire eiwitten	1
52771	surveying	1
52772	karteren	1
52773	netwerken (activiteit)	1
52774	mountain forests	1
52775	pine needles	1
52776	bergbossen	1
52777	dennennaalden	1
52778	cotton industry	1
52779	bacterial insecticides	1
52780	katoenindustrie	1
52781	bacteriële insecticiden	1
52782	verstandelijk gehandicapt	1
52783	odour emission	1
52784	stankemissie	1
52785	gender and education	1
52786	gender en onderwijs	1
52787	gram positive bacteria	1
52788	subsurface runoff	1
52789	ondergrondse afvoer	1
52790	corynephorus canescens	1
52791	dune grasslands	1
52792	lichens	1
52793	duingraslanden	1
52794	korstmossen	1
52795	rumen development	1
52796	pensontwikkeling	1
52797	fluorescent tracers	1
52798	fluorescerende tracers	1
52799	hydrological data	1
52800	hydrologische gegevens	1
52801	agathis australis	1
52802	bean golden mosaic virus	1
52803	bonengoudgeelmozaïekvirus (bgmv)	1
52804	genetic vectors	1
52805	genetische vectoren	1
52806	pulp mill effluent	1
52807	paper mill sludge	1
52808	pulpfabrieksafvalwater	1
52809	papierfabrieksslib	1
52810	feral herds	1
52811	wilde kuddes	1
52812	ground rent	1
52813	grondrente	1
52814	leisure research	1
52815	recreatieonderzoek	1
52816	solid-state fermentation	1
52817	vast-substraatfermentatie	1
52818	building construction	1
52819	bouwconstructie	1
52820	carbonation	1
52821	wollastonite	1
52822	koolzuurgastoediening	1
52823	wollastoniet	1
52824	petroleum hydrocarbons	1
52825	aardoliekoolwaterstoffen	1
52826	tradescantia virginiana	1
52827	relative humidity	1
52828	relatieve vochtigheid	1
52829	pullets	1
52830	beta-glucosidase	1
52831	beta-glucanase	1
52832	clonal propagation	1
52833	bèta-glucosidase	1
52834	bèta-glucanase	1
52835	vermeerdering door klonen	1
52836	mitochondriaal dna	1
52837	transitional farming	1
52838	treelines	1
52839	alpine plants	1
52840	alpine vegetation	1
52841	alpine planten	1
52842	alpine vegetatie	1
52843	gebruiksgoederen	1
52844	root tips	1
52845	worteltopjes	1
52846	bilberries	1
52847	black currants	1
52848	berries	1
52849	zwarte bessen	1
52850	bessen	1
52851	cardboard	1
52852	paperboard	1
52853	bordpapier	1
52854	karton	1
52855	budgetten	1
52856	cooking utensils	1
52857	keukengerei	1
52858	daily living skills	1
52859	dagelijkse vaardigheden	1
52860	vicilin	1
52861	legumin	1
52862	viciline	1
52863	legumine	1
52864	sporogony	1
52865	sporogenie	1
52866	bakken	1
52867	steel	1
52868	staal	1
52869	nutrient excesses	1
52870	value theory	1
52871	waardetheorie	1
52872	weather control	1
52873	weersbeïnvloeding	1
52874	extension education	1
52875	extension agents	1
52876	voorlichtingskunde	1
52877	voorlichters	1
52878	cystine	1
52879	cysteïne	1
52880	household equipment	1
52881	domestic appliances	1
52882	home appliances	1
52883	huishoudelijke uitrusting	1
52884	huishoudelijke apparaten	1
52885	huishoudelijke apparatuur	1
52886	zinnia elegans	1
52887	osmolariteit	1
52888	kleine zoogdieren	1
52889	weefselverdeling	1
52890	food processing equipment	1
52891	apparatuur voor de voedselverwerking	1
52892	kunstvlees	1
52893	glycolic acid	1
52894	food preservatives	1
52895	voedselconserveermiddelen	1
52896	mucinen	1
52897	program participants	1
52898	deelnemers aan een programma	1
52899	milk hygiene	1
52900	dairy hygiene	1
52901	melkhygiëne	1
52902	zuivelhygiëne	1
52903	chrysanthemum morifolium	1
52904	sodium caseinate	1
52905	binding sites	1
52906	macrophomina phaseolina	1
52907	performance indexes	1
52908	prestatie-indexen	1
52909	potato leafroll virus	1
52910	aardappelbladrolvirus	1
52911	electronics	1
52912	wet feeding	1
52913	brijvoedering	1
52914	methyleugenol	1
52915	information theory	1
52916	informatietheorie	1
52917	abandoned land	1
52918	verlaten grond	1
52919	crop enterprises	1
52920	market gardens	1
52921	farm closures	1
52922	akkerbouw- en tuinbouwbedrijven	1
52923	tuinbouwbedrijven	1
52924	bedrijfsbeëindiging in de landbouw	1
52925	milk deposits	1
52926	melkafzettingen	1
52927	sloping land	1
52928	glooiend land	1
52929	yards	1
52930	fulvic acids	1
52931	fulvozuren	1
52932	humanized milk	1
52933	zuigelingenmelk	1
52934	studieresultaat	1
52935	leeractiviteiten	1
52936	imports	1
52937	transmembrane proteins	1
52938	trade relations	1
52939	deugdelijk ondernemingsbestuur	1
52940	handelsrelaties	1
52941	crystal proteins	1
52942	kristaleiwitten	1
52943	water transport	1
52944	transport over water	1
52945	plagen veroorzaakt door geleedpotigen	1
52946	ion strength effects	1
52947	ionensterkte-effecten	1
52948	tropisch fruit	1
52949	frozen foods	1
52950	diepvrieslevensmiddelen	1
52951	management by objectives	1
52952	doelstellingenmanagement	1
52953	availability	1
52954	cattle dung	1
52955	fuel consumption	1
52956	stoves	1
52957	beschikbaarheid	1
52958	koeienuitwerpselen	1
52959	brandstofverbruik	1
52960	kachels	1
52961	soil insects	1
52962	bodeminsecten	1
52963	research projects	1
52964	crafts	1
52965	homesteading	1
52966	kunstnijverheid	1
52967	gezinstuinen	1
52968	voeren van een landbouwhuishouding	1
52969	farmers' rights	1
52970	agrarisch eigendomsrecht	1
52971	verticale integratie	1
52972	toposequences	1
52973	toposequenties	1
52974	koolstofsekwestratie	1
52975	bakken (in de oven)	1
52976	rumen epithelium	1
52977	pensepitheel	1
52978	seasonal labour	1
52979	hired labour	1
52980	seizoenarbeid	1
52981	loonwerken	1
52982	irrigated soils	1
52983	geïrrigeerde gronden	1
52984	corn flour	1
52985	maïsbloem	1
52986	cooperative farming	1
52987	coöperatieve landbouw	1
52988	melkveehouderijsystemen	1
52989	stijl	1
52990	iridoid glycosides	1
52991	iridoïdeglycosiden	1
52992	nitrogenous compounds	1
52993	stikstofhoudende verbindingen	1
52994	sociale bosbouw	1
52995	groundnut protein	1
52996	brazil nuts	1
52997	aardnoteneiwit	1
52998	paranoten	1
52999	discriminant analysis	1
53000	discriminantanalyse	1
53001	capillaire electroforese	1
53002	alfa-galactosidase	1
53003	seafoods	1
53004	looien	1
53005	zeevruchten	1
53006	ferns	1
53007	plant colonization	1
53008	plantenkolonisatie	1
53009	vismigratie	1
53010	heat adaptation	1
53011	warmteadaptatie	1
53012	projecties	1
53013	multipurpose trees	1
53014	acetylcholinesterase	1
53015	lekkage	1
53016	acetylcholine esterase	1
53017	domestic labour	1
53018	huishoudelijke arbeid	1
53019	nomenclatuur	1
53020	waterfowl	1
53021	voedselplanten	1
53022	seksueel overdraagbare ziekten	1
53023	correlation and regression analysis	1
53024	correlatie- en regressieanalyse	1
53025	encephalomyocarditis virus	1
53026	heads of families	1
53027	gezinshoofden	1
53028	oral biology	1
53029	orale biologie	1
53030	brittleness	1
53031	water activity	1
53032	broosheid	1
53033	aw-waarde	1
53034	creep feeding	1
53035	selectieve bijvoedering	1
53036	agricultural disasters	1
53037	verzekering	1
53038	landbouwkundige rampen	1
53039	game birds	1
53040	jachtvogels	1
53041	dry feeds	1
53042	droogvoer	1
53043	soil injectors	1
53044	manure policy	1
53045	bodeminjecteurs	1
53046	mestbeleid	1
53047	inprenting	1
53048	ribosomal dna	1
53049	marine nematodes	1
53050	agricultural nematology (general)	1
53051	ribosomaal dna	1
53052	zeenematoden	1
53053	landbouwkundige nematologie (algemeen)	1
53054	monkeys	1
53055	captive animals	1
53056	zoo and entertainment animals	1
53057	blood chemistry	1
53058	dieren in gevangenschap	1
53059	dieren in dierentuinen en entertainment	1
53060	bloedchemie	1
53061	river regulation	1
53062	rivierregulering	1
53063	rural policy	1
53064	plattelandsbeleid	1
53065	soil biodiversity	1
53066	bodembiodiversiteit	1
53067	genera	1
53068	klassen	1
53069	wind damage	1
53070	windschade	1
53071	control theory	1
53072	micropores	1
53073	filter beds	1
53074	microporiën	1
53075	filterbedden	1
53076	hedgerows	1
53077	houtwallen	1
53078	supplementen	1
53079	solutes	1
53080	opgeloste stof	1
53081	zuivelwetenschap	1
53082	allelochemicals	1
53083	weed science	1
53084	allelochemicaliën	1
53085	onkruidkunde	1
53086	heterothallism	1
53087	morphotaxonomy	1
53088	heterothallisme	1
53089	morfotaxonomie	1
53090	moleculaire diagnostiek	1
53091	micrometeorology	1
53092	micrometeorologie	1
53093	bog plants	1
53094	veenplanten	1
53095	seasonal development	1
53096	seizoenontwikkeling	1
53097	plectranthus	1
53098	tuberous species	1
53099	tuberization	1
53100	planten met knollen	1
53101	knolvorming	1
53102	gene splicing	1
53103	gensplitsing	1
53104	sheep breeds	1
53105	animal gene banks and genetic resources	1
53106	schapenrassen	1
53107	genenbanken en genetische bronnen van dieren	1
53108	custard	1
53109	custardpudding	1
53110	job creation	1
53111	scheppen van arbeidsplaatsen	1
53112	agricultural politics	1
53113	landbouwpolitiek	1
53114	rural history of southern africa	1
53115	political history of southern africa	1
53116	economic, social, and cultural history of southern africa	1
53117	imperialism	1
53118	rurale geschiedenis van zuidelijk afrika	1
53119	politieke geschiedenis van zuidelijk afrika	1
53120	economische, sociale en cultuurgeschiedenis van zuidelijk afrika	1
53121	imperialisme	1
53122	electrostatic charging	1
53123	elektrostatische lading	1
53124	optimal control	1
53125	optimale controle	1
53126	social unrest	1
53127	vrede	1
53128	sociale onrust	1
53129	mating competitiveness	1
53130	paarconcurrentie	1
53131	socialisatie	1
53132	corticoliberin	1
53133	vasopressine	1
53134	corticoliberine	1
53135	toasting	1
53136	roosteren	1
53137	spore dispersal	1
53138	sporenverspreiding	1
53139	soil morphology	1
53140	soil-landscape relationships	1
53141	bodemmorfologie	1
53142	bodem-landschap relaties	1
53143	smallpox	1
53144	lipid absorption	1
53145	lipidenabsorptie	1
53146	property transfers	1
53147	non-market benefits	1
53148	eigendomsoverdrachten	1
53149	niet marktbare baten	1
53150	spectral data	1
53151	spectrale gegevens	1
53152	turbot	1
53153	artificial rearing	1
53154	kunstmatige opfok	1
53155	immune competence	1
53156	adequate immuniteit	1
53157	dna viruses	1
53158	dna-virussen	1
53159	septic tank effluent	1
53160	septic tankafvalwater	1
53161	mediterranean grasslands	1
53162	mediterrane graslanden	1
53163	beta-lactamase	1
53164	bèta-lactamase	1
53165	humus chemistry	1
53166	humuschemie	1
53167	potamogeton perfoliatus	1
53168	corticoids	1
53169	hormone receptors	1
53170	corticoïden	1
53171	neuroendocrinologie	1
53172	hormoonreceptoren	1
53173	black pepper	1
53174	zwarte peper	1
53175	t cellen	1
53176	folic acid deficiency	1
53177	foliumzuurtekort	1
53178	menaquinones	1
53179	menaquinonen	1
53180	maximale aannemelijkheid	1
53181	sesame seed	1
