Ppn	Brinkey_gold	Identifier	Brinkey_uni
236692593	['mexico (land)', 'melkveehouderij', 'landbouweconomie']	wur-oai-library.wur.nl-wurpubs_122546	['grassen', 'irrigatie', 'melkveehouderij', 'stikstof']
238959767	['mathematische natuurkunde', 'zwaartekracht', 'theoretische natuurkunde']	rug-oai-pure.rug.nl-publications_df726505-1d8f-4c38-8cb1-3342cf5a7daa	[]
296049611	['milieutechniek', 'spectroscopie', 'remote sensing']	wur-oai-library.wur.nl-wurpubs_348647	['geografische informatiesystemen', 'geologie', 'geostatistiek', 'remote sensing']
327519142	['spijsverteringsorganen', 'antropogenetica', 'aangeboren afwijkingen']	eur-oai-repub.eur.nl-22653	[]
255698089	['baarmoederhalskanker', 'darmkanker', 'antropogenetica']	rug-oai-pure.rug.nl-publications_8bd9b6d3-a831-4198-85b3-22b760d1b2e3	['erfelijkheid', 'tumoren']
215656466	['milieutechniek', 'waterzuivering', 'afvalwater']	wur-oai-library.wur.nl-wurpubs_109183	['afvalwater', 'mest', 'bodemverontreiniging']
420692703	['vrouwenhulpverlening', 'kredietwezen', 'macht']	rug-oai-pure.rug.nl-publications_09c9c39d-119f-4c4b-87b8-cb998108b6c0	[]
270083308	['kapitaalmarkt', 'belastingen', 'economische politiek']	eur-oai-repub.eur.nl-6881	['nederland']
258284366	['microbiologie', 'proteïnen', 'enzymen']	wur-oai-library.wur.nl-wurpubs_325312	[]
32168205X	['dierfysiologie', 'gehoor', 'amfibieën']	rug-oai-pure.rug.nl-publications_31cf6164-3615-492c-b87a-923ae8762abc	['mechanica']
329796585	['geneesmiddelen', 'pijn(bestrijding)', 'tandheelkunde']	rug-oai-pure.rug.nl-publications_8300c2c0-7d38-4af6-9ddb-3eb5e475d871	['geneesmiddelen', 'diagnostiek', 'tandheelkunde']
276841972	['betonconstructies', 'materialenkennis', 'houtconstructies']	tud-oai-tudelft.nl-uuid-fc148f88-9ad7-4322-8dda-af121c940b62	[]
252081862	['morfologie (biologie)', 'elektrofysiologie', 'ziekte van ménière']	rug-oai-pure.rug.nl-publications_3d154c32-d785-4860-9beb-44740070f558	[]
371713927	['biomedische techniek', 'biomaterialen', 'tandheelkunde']	rug-oai-pure.rug.nl-publications_15a0f7de-83dc-411c-9b10-ef0d143497c0	[]
229476112	['genen', 'embryologie', 'aangeboren afwijkingen']	uu-oai-dspace.library.uu.nl-1874_209	[]
215676823	['groenteteelt', 'onkruidbestrijding', 'gewasbescherming']	wur-oai-library.wur.nl-wurpubs_108893	['groenten', 'onkruidbestrijding', 'biodiversiteit', 'onkruid', 'zwitserland']
293084637	['eczeem', 'lichttherapie', 'lupus erythematodes']	ul-oai-openaccess.leidenuniv.nl-1887_4391	[]
315326506	['toerisme', 'cultureel erfgoed', 'vrijetijdsbesteding']	rug-oai-pure.rug.nl-publications_933ffeae-34bd-4621-94c9-347a36721aa2	['recreatie']
326832599	['kankerbehandeling', 'maagkanker', 'darmkanker']	rug-oai-pure.rug.nl-publications_8d8d15e2-2aac-44dc-9d33-ea977d6635f7	['gastro-enterologie', 'tumoren']
24268811X	['numerieke wiskunde', 'vloeistoffen ; mechanica', 'differentiaalvergelijkingen']	tud-oai-tudelft.nl-uuid-f08676d7-835e-4d3b-aa46-618edd2e6db2	[]
294945792	['irrigatie', 'sri lanka', 'remote sensing']	wur-oai-library.wur.nl-wurpubs_346711	['irrigatie', 'sri lanka', 'remote sensing']
21784328X	['mineralen (voeding)', 'vitaminen (voeding)', 'gezondheidsonderzoek']	wur-oai-library.wur.nl-wurpubs_109533	['zink', 'ijzer']
256343969	['immunologie', 'virussen', 'ademhalingsstoornissen']	eur-oai-repub.eur.nl-1170	['immunologie']
264113608	['ouderen ; gezondheidszorg', 'gerontologie', 'geriatrie']	rug-oai-pure.rug.nl-publications_1363f227-99a2-43a2-997e-efdf6bd7901f	[]
375331891	['stress', 'depressiviteit', 'neurologie']	rug-oai-pure.rug.nl-publications_99f9adec-a314-4109-b754-21aa1013d75b	[]
302381201	['vervoer', 'planologie', 'verkeersbeleid']	tud-oai-tudelft.nl-uuid-9378cee6-aeae-4e50-88de-a546681a42b3	[]
24249403X	['weefselleer ; menskunde', 'biomedische techniek', 'bloedvatenstelsel']	uu-oai-dspace.library.uu.nl-1874_448	[]
258126965	['katalyse', 'colloïdchemie', 'vaste stoffen ; mechanica']	uu-oai-dspace.library.uu.nl-1874_779	['katalyse']
314554335	['wetenschappelijk onderwijs', 'luchtvaarttechniek', 'ruimtevaarttechniek']	tud-oai-tudelft.nl-uuid-c85e8096-48ad-47d6-944b-d9f99f358b5a	[]
242340970	['genen', 'medische statistiek', 'erfelijke ziekten']	rug-oai-pure.rug.nl-publications_36a3d1ce-e8ec-4f2d-a74e-2edfcceda11d	['genen']
41353510X	['hersenaandoeningen', 'chromosomen', 'kanker']	rug-oai-pure.rug.nl-publications_dfb3c09a-114d-4b8f-8d6c-ab35aec5ad19	[]
268180075	['meetkunde', 'computernetwerken', 'informatietechnologie']	uu-oai-dspace.library.uu.nl-1874_892	[]
260557641	['zuid-afrika', 'darmziekten', 'parasitologie']	rug-oai-pure.rug.nl-publications_0b11e395-b512-4cc6-b111-fdb681bc24d1	['zuid-afrika']
244833532	['voedingsmiddelen', 'productontwikkeling', 'consumentengedrag']	wur-oai-library.wur.nl-wurpubs_327269	['productontwikkeling', 'marktonderzoek', 'maaltijden', 'consumentengedrag']
215659929	['bevolkingsonderzoek', 'lichamelijk gehandicapten', 'kinesiologie']	wur-oai-library.wur.nl-wurpubs_109445	['nederland', 'epidemiologie']
290902320	['uitvindingen', 'werknemers', 'octrooirecht']	tud-oai-tudelft.nl-uuid-d03b2ce9-3777-4e79-a13e-72c76f85c560	[]
289761026	['scheikunde-onderwijs', 'hoger onderwijs', 'onderwijstechnologie']	wur-oai-library.wur.nl-wurpubs_343317	['onderwijs']
413556700	['brandwonden', 'infectieziekten', 'bacteriën']	rug-oai-pure.rug.nl-publications_af3c3eea-4d34-4397-8af2-acf8d750e171	[]
316138495	['gevechtsvliegtuigen', 'economische politiek', 'militaire luchtvaart']	ul-oai-openaccess.leidenuniv.nl-1887_13498	[]
217573037	['diergeneeskunde', 'trinidad en tobago', 'volksgeneeskunde']	wur-oai-library.wur.nl-wurpubs_109829	['geneesmiddelen', 'geneeskunde', 'verdovende middelen', 'farmacie', 'trinidad en tobago', 'diergeneeskunde', 'douane']
416829732	['kinderpsychologie', 'jeugdpsychologie', 'neonatologie']	rug-oai-pure.rug.nl-publications_86d6c70d-375e-4388-ba26-df4a256f1b3a	[]
258132450	['proteïnen', 'bacteriën', 'celbiologie']	uu-oai-dspace.library.uu.nl-1874_778	['kristallografie']
310472520	['regionale economie', 'thailand', 'maleisië']	uu-oai-dspace.library.uu.nl-1874_27611	[]
256972958	['antibiotica', 'farmacotherapie', 'intensive care']	eur-oai-repub.eur.nl-51256	['farmacokinetiek']
401970965	['autisme', 'aandachtstekortstoornis (met hyperactiviteit)', 'pragmatiek']	rug-oai-pure.rug.nl-publications_d2709b53-6233-4c60-86d4-d72d5eefa9be	[]
329076663	['tomografie', 'keel-, neus- en oorziekten', 'plaveiselcelcarcinoom']	rug-oai-pure.rug.nl-publications_c68686dd-5c7d-4721-8e86-4a57b54a252a	['radiologie', 'kanker']
402226852	['bejaarden ; maatschappij', 'sociale geografie', 'mantelzorg']	rug-oai-pure.rug.nl-publications_bf5c917d-5444-477f-a1e8-e34e5e555cdc	[]
240272838	['endocrinologie', 'lever(ziekten)', 'stofwisseling']	rug-oai-pure.rug.nl-publications_0ca8bc1d-0b8c-44ec-881d-d06bea928f96	[]
255921241	['melk', 'stofwisselingsziekten', 'gastro-enterologie']	rug-oai-pure.rug.nl-publications_269c9318-0a3e-4f03-a8f7-45de0ac2baf8	['stofwisseling']
288285395	['transplantatie', 'immunologie', 'celbiologie']	rug-oai-pure.rug.nl-publications_8a3adb59-8c59-4969-a607-d70d9ec26efb	[]
217576052	['wiskundige analyse', 'algoritmen', 'magnetische resonantie']	tud-oai-tudelft.nl-uuid-60b5f3ca-4700-4822-8f58-92c6987cd5ec	[]
267795432	['aardmagnetisme', 'tektoniek', 'geofysica']	uu-oai-dspace.library.uu.nl-1874_1574	['pilbara']
354975013	['crisisbeheersing', 'operations research', 'rampen']	tud-oai-tudelft.nl-uuid-211cd594-a2ca-4542-a154-8b195541aa15	[]
242583105	['europees recht', 'verkeersrecht', 'goederenvervoer']	rug-oai-pure.rug.nl-publications_72e8f017-3f1f-40f1-9be5-884f7a7fd3f7	['vervoersrecht']
39559667X	['antibiotica', 'enzymen', 'bacteriën']	rug-oai-pure.rug.nl-publications_0dab555f-baeb-4dea-929f-1e23169cb869	[]
296456462	['proteïnen', 'virussen', 'gentherapie']	ul-oai-openaccess.leidenuniv.nl-1887_4461	['gentherapie']
23029958X	['thermodynamica', 'tektoniek', 'geofysica']	uu-oai-dspace.library.uu.nl-1874_541	[]
338692959	['verbandleer', 'hart- en vaatziekten', 'orthopedie']	eur-oai-repub.eur.nl-30635	[]
260115959	['vliegeigenschappen', 'wind', 'toegepaste wiskunde']	tud-oai-tudelft.nl-uuid-c639ce70-4ea9-4c9b-8594-bb4b51e42c73	[]
298918544	['biochemisch onderzoek', 'voedingsmiddelentechnologie', 'veevoeding']	wur-oai-library.wur.nl-wurpubs_351490	['biochemie']
254955037	['identiteit', 'geheugenstoornissen', 'persoonlijkheidsstoornissen']	uu-oai-dspace.library.uu.nl-1874_824	['geheugen']
391989553	['regionale economie', 'bevolkingsdaling', 'ondernemerschap']	rug-oai-pure.rug.nl-publications_068623fd-da51-44c7-b1aa-af8780366612	[]
242326463	['gammastraling', 'grondonderzoek', 'meettechniek']	rug-oai-pure.rug.nl-publications_fa362039-6279-4d13-ab37-57204e14e2ba	['grondonderzoek']
269061363	['evolutieleer', 'speltheorie', 'sociale ethiek']	rug-oai-pure.rug.nl-publications_66f982cc-decb-4b23-954d-b679ebebd439	[]
418012539	['sociale geneeskunde', 'kinderpsychologie', 'overgewicht']	rug-oai-pure.rug.nl-publications_1bb27035-335f-4c8b-83b8-b6ae8c63b83a	[]
330755145	['geluk', 'methodologie', 'sociaal-wetenschappelijk onderzoek']	eur-oai-repub.eur.nl-21777	['geluk']
227407962	['groenteteelt', 'kwaliteitsmanagement', 'zaadplanten']	wur-oai-library.wur.nl-wurpubs_109883	['plantenfysiologie', 'zaden']
292877471	['hersenaandoeningen', 'erfelijke ziekten', 'magnetische resonantie']	ul-oai-openaccess.leidenuniv.nl-1887_4351	['hersenen']
402417321	['microbiologie', 'genomica', 'bacteriën']	rug-oai-pure.rug.nl-publications_15c3acbf-ef73-4fd2-861c-6b02ceb5b0b7	[]
297391313	['biochemie', 'kankeronderzoek', 'ionen']	ul-oai-openaccess.leidenuniv.nl-1887_4863	[]
393815595	['data mining', 'bankwezen', 'economische crises']	rug-oai-pure.rug.nl-publications_d31adc8c-cf8a-40cd-ae06-1cc08b9a9be9	[]
292635273	['inkoop', 'organisatieontwikkeling', 'bouwnijverheid']	rug-oai-pure.rug.nl-publications_41ec909b-628e-4e9f-bb59-c166eb4883f1	['proefschriften', 'bouwnijverheid']
258216301	['vogels', 'ethologie', 'erfelijkheidsleer']	uu-oai-dspace.library.uu.nl-1874_238	[]
258645059	['microbiologie', 'moleculaire biologie', 'bacteriën']	rug-oai-pure.rug.nl-publications_2131bebe-0623-485f-94eb-0a6ba53da09e	[]
256401659	['chirurgie', 'endoscopie', 'robotica']	uu-oai-dspace.library.uu.nl-1874_501	['chirurgie', 'robotica']
374764700	['sociobiologie', 'ethologie', 'apen']	rug-oai-pure.rug.nl-publications_bf753d02-188f-48ec-ab57-0262e9fc9fbd	[]
212336088	['chirurgie', 'pijn(bestrijding)', 'neonatologie']	eur-oai-repub.eur.nl-22838	['kinderen', 'kindergeneeskunde']
236506331	['tribologie', 'spoorwegen', 'computersimulatie']	tud-oai-tudelft.nl-uuid-52ada452-5f8c-4d6f-87d7-fd7f3ecc1bd3	[]
236170759	['doping', 'hormonen', 'biochemisch onderzoek']	uu-oai-dspace.library.uu.nl-1874_328	['doping', 'massaspectrometrie']
322632536	['cholesterol', 'moleculaire biologie', 'stofwisseling']	rug-oai-pure.rug.nl-publications_429f76a2-5fcd-4ce2-869c-62f01a4d7cb4	['cholesterol', 'stofwisseling', 'vetten']
270048189	['hersenbloeding', 'dementie', 'diagnostiek']	eur-oai-repub.eur.nl-39696	['zwakzinnigheid', 'neurologie']
311462898	['bruggen', 'lassen', 'staalconstructies']	tud-oai-tudelft.nl-uuid-fd2f2137-d89c-4bda-8187-cc591ffc8f07	[]
370732146	['optische instrumenten en technieken', 'luminescentie', 'borstkanker']	rug-oai-pure.rug.nl-publications_c0564df5-b2b5-4aca-a587-4e257673a4c8	['radiologie', 'borstkanker']
296469408	['diagnostiek', 'bloedziekten', 'neonatologie']	ul-oai-openaccess.leidenuniv.nl-1887_4542	[]
296013870	['diabetes', 'hart- en vaatziekten', 'overgewicht']	wur-oai-library.wur.nl-wurpubs_348305	['hormonen', 'genexpressie', 'vasten']
400630370	['leermoeilijkheden', 'leerlingbegeleiding', 'intelligentietests']	rug-oai-pure.rug.nl-publications_9b054195-0e2d-4390-b186-bb6fe12e5218	[]
416837069	['privacy', 'marketing', 'consumentenaangelegenheden']	rug-oai-pure.rug.nl-publications_96505c66-091b-4f1d-8e70-dd37aa88e7ab	[]
260115630	['mobiele communicatie', 'computerbeveiliging', 'computernetwerken']	tud-oai-tudelft.nl-uuid-4c8919ec-534c-4da7-8e48-273485c2b9f2	[]
216894018	['aardappelen', 'plantenveredeling', 'gentechnologie']	wur-oai-library.wur.nl-wurpubs_109328	['aardappelen']
419843027	['biochemie', 'biomaterialen', 'dna']	rug-oai-pure.rug.nl-publications_c0f3d9e5-0f9a-46e6-84a0-e4fd26d82552	[]
396565441	['voedingsgewoonten', 'urologie', 'nier(ziekten)']	rug-oai-pure.rug.nl-publications_aa08f811-e84e-4ccd-8114-8e91bab02780	[]
216299918	['oog(ziekten)', 'tumoren', 'genen']	eur-oai-repub.eur.nl-23392	['oogheelkunde']
268887187	['slachterijen', 'vlees', 'varkens']	wur-oai-library.wur.nl-wurpubs_336768	['stress', 'varkens']
273458299	['chirurgie', 'weefselleer ; menskunde', 'medische instrumenten en apparaten']	tud-oai-tudelft.nl-uuid-97739f8c-25e2-48e4-a632-9a5bd5b8b13a	[]
252042522	['antibiotica', 'bacteriologie', 'epidemiologie']	rug-oai-pure.rug.nl-publications_330e6a13-c03f-4d46-86f6-c72eb648bd87	['antibiotica']
375212647	['recycling', 'plastics', 'polymeren']	rug-oai-pure.rug.nl-publications_81e6d29b-144f-4ff9-abaf-f4ded7299e56	[]
364288930	['verpleegkunde', 'pijn(bestrijding)', 'brandwonden']	uu-oai-dspace.library.uu.nl-1874_281465	['kinderen', 'geneeskunde', 'brandwonden']
241959772	['ontwikkelingseconomie', 'west-afrika', 'beurswezen']	rug-oai-pure.rug.nl-publications_8ce5c6ae-cbb8-462b-aeb0-f65db2e484d0	['west-afrika']
24178025X	['ziektekosten', 'gezondheidszorg', 'epidemiologie']	rug-oai-pure.rug.nl-publications_2ae220d3-7e30-4f10-9cb6-3216ff84be7c	[]
229877087	['patroonherkenning', 'trillingsleer', "computerprogramma's"]	tud-oai-tudelft.nl-uuid-e496df0e-31b5-4c6f-8562-4638b0cb2b92	[]
273288881	['elektronische schakelingen', 'nanotechnologie', 'plasmafysica']	tud-oai-tudelft.nl-uuid-dbb050db-a834-47df-970e-208d6caf8bb3	[]
268395225	['dierengeografie', 'dierengenetica', 'vissen']	rug-oai-pure.rug.nl-publications_ce806cd4-c8df-4b8a-9659-16eff12b5218	[]
418993777	['kaakchirurgie', 'tandheelkundige materialen', 'tandheelkunde']	rug-oai-pure.rug.nl-publications_4f5d620c-8c7d-41b4-9cdf-b2c353c0ba6a	[]
290723353	['boortechnologie', 'mathematische natuurkunde', 'computersimulatie']	tud-oai-tudelft.nl-uuid-f87233e6-ac9b-4cd4-a6f0-33633fe240bb	[]
376022752	['hydrologie', 'moerassen', 'duinen']	rug-oai-pure.rug.nl-publications_8ab9ebfc-37cf-493e-adce-5d154572337f	[]
315274743	['verkeerswegen', 'speltheorie', 'verkeersvraagstuk']	tud-oai-tudelft.nl-uuid-e1e257d8-d5e9-465e-9428-5934969d411c	[]
385943245	['nieuwe testament', 'bijbelvertaling', 'latijnse letterkunde']	rug-oai-pure.rug.nl-publications_0e652ea3-2dbb-485f-81dd-ce33818eb80d	[]
297907964	['psychopathologie', 'endocrinologie', 'gedragsstoornissen']	eur-oai-repub.eur.nl-17406	[]
322381738	['waarschijnlijkheidsrekening', 'mechanica', 'micro-elektronica']	tud-oai-tudelft.nl-uuid-056f2e52-45ba-4dd8-a63b-dcda33ad0e20	[]
297264540	['tomografie', 'microscopie', 'algoritmen']	ul-oai-openaccess.leidenuniv.nl-1887_4564	[]
400901536	['spectroscopie', 'zonne-energie', 'zonnecellen']	rug-oai-pure.rug.nl-publications_7d5e7d63-7227-448f-95c0-4be200bbef01	[]
213602946	['stamcellen', 'beendergestel', 'bloed']	eur-oai-repub.eur.nl-22858	['immunologie', 'stamcellen', 'hematologie']
234789654	['klimatologie', 'sedimentologie', 'zuidwest-afrika']	uu-oai-dspace.library.uu.nl-1874_543	[]
418010358	['geneesmiddelen', 'gezondheidsrecht', 'octrooirecht']	rug-oai-pure.rug.nl-publications_d257bdc2-de45-47a2-b62b-acb255506c7b	[]
217842429	['plantenziekten', 'moleculaire biologie', 'parasitologie']	wur-oai-library.wur.nl-wurpubs_109556	[]
264631978	['kankerbehandeling', 'longchirurgie', 'longkanker']	uu-oai-dspace.library.uu.nl-1874_517	['chirurgie', 'longkanker']
268218501	['aandrijftechniek', 'vermogenselektronica', 'computersimulatie']	tud-oai-tudelft.nl-uuid-fbb94873-f795-4d38-a12b-b5a63a696246	['vermogenselektronica']
327293160	['trombose', 'medische technologie', 'hartfalen']	rug-oai-pure.rug.nl-publications_2d24ade4-5821-44a0-ae7c-ffadffce2b34	['trombose', 'cardiologie']
25624782X	['milieubeleid', 'milieueconomie', 'huisvuil']	wur-oai-library.wur.nl-wurpubs_327742	['milieubeleid', 'nederland', 'economie']
237408813	['geschiedenisonderwijs', 'voortgezet onderwijs', 'leerplannen']	rug-oai-pure.rug.nl-publications_b5625ac6-ef8a-4e31-b70f-cc91152a4f81	[]
274145189	['ethiopië', 'biodiversiteit', 'agroforestry']	wur-oai-library.wur.nl-wurpubs_338968	['agroforestry']
26419912X	['veevoeding', 'pluimvee(houderij)', 'proteïnen']	wur-oai-library.wur.nl-wurpubs_337364	[]
416444660	['sociale ecologie', 'toerisme', 'landschapsbescherming']	rug-oai-pure.rug.nl-publications_c5699004-c081-4525-a6df-2ba492b0925e	[]
245979913	['landbouweconomie', 'landbouwbeleid', 'duurzame landbouw']	wur-oai-library.wur.nl-wurpubs_321374	['landbouwbeleid', 'toscane', 'economie']
270060138	['plantenziekten', 'schimmels', 'plantengenetica']	wur-oai-library.wur.nl-wurpubs_334900	['genen', 'genexpressie']
267988257	['cultuurgeschiedenis', 'huiselijk leven', 'films']	rug-oai-pure.rug.nl-publications_62ea6c99-e18b-48a0-b89b-2e0a7f196131	['cultuurgeschiedenis', 'gezin', 'nederland']
400243091	['chronisch zieken', 'pijn(bestrijding)', 'medische psychologie']	rug-oai-pure.rug.nl-publications_5305aa41-cc47-4ef0-b20f-5304c253158a	[]
28855986X	['stadssamenleving', 'stadsgeografie', 'stadsvernieuwing']	tud-oai-tudelft.nl-uuid-a3bd5c2c-780a-4417-88c3-59d7e785a911	[]
228156971	['variantie-analyse', 'combinatietheorie', 'groepentheorie (wiskunde)']	tud-oai-tudelft.nl-uuid-837fb130-bc24-4590-be99-4ce1ab3e0457	[]
267365527	['orthopedagogiek', 'perceptie', 'slechtziendheid']	rug-oai-pure.rug.nl-publications_1bd2b35b-d475-4afa-bdb1-88b445e6f362	['kinderen']
41248854X	['combinatietheorie', 'speltheorie', 'personenvervoer']	tud-oai-tudelft.nl-uuid-1ec23f45-abd6-4310-b0e5-73338e655974	[]
411942875	['cytostatica', 'moleculen', 'celbiologie']	rug-oai-pure.rug.nl-publications_e3772de9-f79d-436e-b74d-25e6568f1b48	[]
244715793	['nepal', 'irrigatie', 'waterbeheer']	wur-oai-library.wur.nl-wurpubs_320475	['waterbouwkunde', 'nepal', 'irrigatie', 'waterbeheer']
297006622	['geheugen', 'neurobiologie', 'leerprocessen']	eur-oai-repub.eur.nl-7961	[]
41808064X	['geneeskunde ; opleiding', 'geneeskundigen', 'cultuursociologie']	rug-oai-pure.rug.nl-publications_8e1d465a-f823-45e9-862c-a19acb1dc5bf	[]
408203129	['halfgeleiders', 'elektronen', 'optica']	rug-oai-pure.rug.nl-publications_04333c0f-43b7-41dc-9f38-1f6d3d844ff0	[]
240282124	['taxonomie (biologie)', 'egypte', 'zaadplanten']	wur-oai-library.wur.nl-wurpubs_123034	['egypte', 'plantengeografie', 'zaden']
408949597	['schoolloopbaan', 'werkende jongeren', 'gedragsstoornissen']	rug-oai-pure.rug.nl-publications_f99c0805-e700-4b65-8ae6-682e58c2abd6	[]
242029914	['peru', 'burgeroorlogen', 'boerenopstanden']	uu-oai-dspace.library.uu.nl-1874_819	['peru']
287742474	['varkenshouderij', 'escherichia coli', 'veeziekten']	wur-oai-library.wur.nl-wurpubs_343422	['escherichia coli', 'varkens', 'epidemiologie']
238097773	['intern transport', 'logistiek', 'containervervoer']	eur-oai-repub.eur.nl-866	[]
217842305	['econometrische modellen', 'landbouwbedrijfsleer', 'landbouweconomie']	wur-oai-library.wur.nl-wurpubs_121339	['varkenshouderij', 'varkens', 'kapitaal', 'nederland', 'econometrische modellen']
391171542	['variantie-analyse', 'methodologie', 'sociaal-wetenschappelijk onderzoek']	rug-oai-pure.rug.nl-publications_16a8c55b-1c6d-4465-a5e0-267480751fe4	[]
269104240	['geslachtsziekten', 'hiv', 'homoseksualiteit']	eur-oai-repub.eur.nl-7349	['hiv', 'infectieziekten']
402239407	['diabetes', 'enzymen', 'nier(ziekten)']	rug-oai-pure.rug.nl-publications_17dc7c07-d6d9-4bce-97b5-f78d01af03a6	[]
222384115	['geneesmiddelengebruik', 'farmacotherapie', 'permanente educatie']	uu-oai-dspace.library.uu.nl-1874_326	[]
287534731	['tomografie', 'hart- en vaatziekten', 'scanning']	eur-oai-repub.eur.nl-7210	[]
408190957	['hersenen', 'geneesmiddelen ; bijwerkingen', 'aandachtstekortstoornis (met hyperactiviteit)']	rug-oai-pure.rug.nl-publications_edf21de4-4b93-4002-8a60-8c0203e8251e	[]
254851444	['bacteriologie', 'foraminiferen', 'hydrologie']	uu-oai-dspace.library.uu.nl-1874_272523	[]
274070480	['kinderziekten', 'allergie', 'vaccinatie']	eur-oai-repub.eur.nl-6749	['eczeem', 'allergie', 'astma']
